iteration,time,id,x,y,dx,dy
0,0.0,0,306.7201,269.7766,-0.27990723,-0.22338867
1,0.008333333333333333,0,306.8214,270.4058,0.10131836,0.6291809
2,0.016666666666666666,0,307.0276,270.58072,0.20617676,0.17492676
3,0.025,0,307.03693,270.69962,0.009338379,0.118896484
4,0.03333333333333333,0,306.99722,269.73563,-0.03970337,-0.96398926
5,0.041666666666666664,0,307.01596,270.33453,0.018737793,0.5989075
6,0.05,0,307.139,270.82324,0.123046875,0.4887085
7,0.058333333333333334,0,307.1354,271.04868,-0.0036010742,0.22543335
8,0.06666666666666667,0,306.87463,270.0036,-0.2607727,-1.0450745
9,0.075,0,306.978,270.7578,0.10336304,0.7542114
10,0.08333333333333333,0,307.18436,270.98468,0.20635986,0.22686768
11,0.09166666666666666,0,307.10986,270.80853,-0.07449341,-0.17614746
12,0.1,0,307.0405,270.48233,-0.069366455,-0.3262024
13,0.10833333333333334,0,307.0593,270.93228,0.018798828,0.44995117
14,0.11666666666666667,0,307.1334,271.09354,0.07409668,0.16125488
15,0.125,0,307.03958,270.24524,-0.093811035,-0.8482971
16,0.13333333333333333,0,306.96436,270.17502,-0.07522583,-0.07022095
17,0.14166666666666666,0,307.13196,270.75766,0.16760254,0.5826416
18,0.15,0,307.0874,269.90805,-0.044555664,-0.8496094
19,0.15833333333333333,0,307.06558,270.4243,-0.021820068,0.51623535
20,0.16666666666666666,0,307.27216,270.91507,0.20657349,0.4907837
21,0.175,0,307.00894,270.21545,-0.2632141,-0.6996155
22,0.18333333333333332,0,306.95447,270.10944,-0.054473877,-0.10601807
23,0.19166666666666668,0,307.1679,270.80426,0.21343994,0.6948242
24,0.2,0,307.20706,271.03873,0.039154053,0.23446655
25,0.20833333333333334,0,307.19946,270.72113,-0.007598877,-0.31759644
26,0.21666666666666667,0,307.00864,269.95563,-0.19082642,-0.7655029
27,0.225,0,307.0464,270.4867,0.037750244,0.5310669
28,0.23333333333333334,0,307.2431,270.80237,0.19671631,0.31567383
29,0.24166666666666667,0,307.1173,270.105,-0.12579346,-0.6973572
30,0.25,0,307.09702,270.12158,-0.02029419,0.016571045
31,0.25833333333333336,0,307.09128,270.8103,-0.0057373047,0.6887207
32,0.26666666666666666,0,307.14554,271.05975,0.054260254,0.24945068
33,0.275,0,307.1084,270.66125,-0.037139893,-0.39849854
34,0.2833333333333333,0,307.07047,270.62503,-0.03793335,-0.036224365
35,0.2916666666666667,0,307.15152,270.9257,0.08105469,0.30065918
36,0.3,0,307.11884,271.04968,-0.032684326,0.12399292
37,0.30833333333333335,0,307.04785,270.1935,-0.07098389,-0.85617065
38,0.31666666666666665,0,307.2127,270.80527,0.16485596,0.6117554
39,0.325,0,307.2098,271.092,-0.00289917,0.28674316
40,0.3333333333333333,0,306.9534,269.91434,-0.2564087,-1.1776733
41,0.3416666666666667,0,307.02072,270.63016,0.06732178,0.7158203
42,0.35,0,307.2208,270.8683,0.20007324,0.23812866
43,0.35833333333333334,0,306.99472,269.88983,-0.22607422,-0.9784546
44,0.36666666666666664,0,307.00027,270.19305,0.005554199,0.30322266
45,0.375,0,307.1527,270.76666,0.1524353,0.5736084
46,0.38333333333333336,0,307.17715,271.00558,0.02444458,0.23892212
47,0.39166666666666666,0,307.08362,270.44873,-0.09353638,-0.55685425
48,0.4,0,307.0289,270.71985,-0.054718018,0.27111816
49,0.4083333333333333,0,307.1106,270.86365,0.08169556,0.14379883
50,0.4166666666666667,0,306.90994,269.95813,-0.20065308,-0.9055176
51,0.425,0,307.0362,270.71695,0.12625122,0.7588196
52,0.43333333333333335,0,307.13037,271.0036,0.094177246,0.2866516
53,0.44166666666666665,0,307.042,270.40427,-0.088378906,-0.5993347
54,0.45,0,306.98798,270.00598,-0.054016113,-0.3982849
55,0.4583333333333333,0,307.14288,270.9741,0.15490723,0.96810913
56,0.4666666666666667,0,307.12628,270.9673,-0.016601562,-0.00680542
57,0.475,0,306.92728,269.94855,-0.19900513,-1.0187378
58,0.48333333333333334,0,306.94745,270.45862,0.02017212,0.5100708
59,0.49166666666666664,0,307.10846,270.8075,0.16101074,0.34887695
60,0.5,0,307.10458,270.31934,-0.0038757324,-0.48815918
61,0.5083333333333333,0,307.04178,270.015,-0.062805176,-0.3043213
62,0.5166666666666667,0,307.06555,270.74594,0.023773193,0.7309265
63,0.525,0,307.26675,271.01236,0.2012024,0.26641846
64,0.5333333333333333,0,307.19003,270.77838,-0.07672119,-0.23397827
65,0.5416666666666666,0,307.17453,270.35208,-0.01550293,-0.42630005
66,0.55,0,307.3012,271.06137,0.12667847,0.70928955
67,0.5583333333333333,0,307.20807,270.31564,-0.09313965,-0.74572754
68,0.5666666666666667,0,307.11536,270.07294,-0.0927124,-0.2427063
69,0.575,0,307.22943,270.78546,0.11407471,0.7125244
70,0.5833333333333334,0,307.1816,270.81656,-0.047821045,0.031097412
71,0.5916666666666667,0,307.1554,269.88217,-0.0262146,-0.9343872
72,0.6,0,307.1461,270.48074,-0.009307861,0.5985718
73,0.6083333333333333,0,307.14923,270.88364,0.0031433105,0.40289307
