iteration,time,id,x,y,dx,dy
0,0.0,0,350.2464,252.31757,0.24639893,-0.6824341
1,0.008333333333333333,0,349.94482,252.64914,-0.3015747,0.3315735
2,0.016666666666666666,0,349.90723,252.99095,-0.037597656,0.34181213
3,0.025,0,350.09027,253.24045,0.18304443,0.24949646
4,0.03333333333333333,0,349.88568,252.89163,-0.20458984,-0.34881592
5,0.041666666666666664,0,349.74646,252.5874,-0.13922119,-0.30422974
6,0.05,0,349.91388,253.1361,0.16741943,0.5486908
7,0.058333333333333334,0,349.92227,253.32411,0.008392334,0.1880188
8,0.06666666666666667,0,349.94412,253.33888,0.021850586,0.014770508
9,0.075,0,349.72595,252.53915,-0.21817017,-0.7997284
10,0.08333333333333333,0,349.72958,252.83118,0.0036315918,0.2920227
11,0.09166666666666666,0,349.93246,253.12471,0.20288086,0.29353333
12,0.1,0,349.9073,252.70932,-0.025177002,-0.41539
13,0.10833333333333334,0,349.82983,252.47736,-0.07745361,-0.23196411
14,0.11666666666666667,0,349.89755,253.1322,0.067718506,0.6548462
15,0.125,0,350.00452,253.27765,0.10696411,0.14544678
16,0.13333333333333333,0,349.97937,253.15007,-0.025146484,-0.12757874
17,0.14166666666666666,0,349.70215,252.5125,-0.27722168,-0.63757324
18,0.15,0,349.91348,253.32219,0.21133423,0.8096924
19,0.15833333333333333,0,349.8349,252.77158,-0.07858276,-0.5506134
20,0.16666666666666666,0,349.77222,252.63554,-0.062683105,-0.1360321
21,0.175,0,349.81027,253.20625,0.03805542,0.5707092
22,0.18333333333333332,0,349.8501,253.08157,0.03982544,-0.124679565
23,0.19166666666666668,0,349.84283,253.06078,-0.0072631836,-0.02079773
24,0.2,0,349.8923,253.31107,0.049468994,0.25028992
25,0.20833333333333334,0,349.7101,252.77097,-0.18218994,-0.5401001
26,0.21666666666666667,0,349.97055,253.31012,0.260437,0.53915405
27,0.225,0,349.89905,253.07831,-0.071502686,-0.23181152
28,0.23333333333333334,0,349.80908,252.50146,-0.08996582,-0.57684326
29,0.24166666666666667,0,349.85852,253.2661,0.049438477,0.7646332
30,0.25,0,349.86627,253.27977,0.007751465,0.013671875
31,0.25833333333333336,0,349.7782,252.7593,-0.08807373,-0.5204773
32,0.26666666666666666,0,349.83646,253.29584,0.058258057,0.5365448
33,0.275,0,349.83704,253.37122,0.000579834,0.07537842
34,0.2833333333333333,0,349.81815,253.10335,-0.01889038,-0.26786804
35,0.2916666666666667,0,349.65634,252.58649,-0.1618042,-0.51686096
36,0.3,0,349.76303,253.087,0.10668945,0.5005188
37,0.30833333333333335,0,349.80392,253.31175,0.040893555,0.2247467
38,0.31666666666666665,0,349.73492,252.57666,-0.069000244,-0.73509216
39,0.325,0,349.71918,252.80658,-0.01574707,0.22991943
40,0.3333333333333333,0,349.9314,253.38005,0.21221924,0.57347107
41,0.3416666666666667,0,349.76907,252.89574,-0.162323,-0.48431396
42,0.35,0,349.7734,252.60628,0.004333496,-0.28945923
43,0.35833333333333334,0,349.8184,253.13344,0.04498291,0.52716064
44,0.36666666666666664,0,349.92072,253.31548,0.10232544,0.18203735
45,0.375,0,349.77673,252.585,-0.14398193,-0.73046875
46,0.38333333333333336,0,349.76096,252.84671,-0.015777588,0.2617035
47,0.39166666666666666,0,349.99933,253.24916,0.2383728,0.40245056
48,0.4,0,349.97208,253.40218,-0.027252197,0.15301514
49,0.4083333333333333,0,349.93723,252.87703,-0.034851074,-0.5251465
50,0.4166666666666667,0,349.87704,253.15765,-0.060180664,0.2806244
51,0.425,0,349.9045,253.31119,0.02746582,0.15353394
52,0.43333333333333335,0,349.9085,253.26132,0.0039978027,-0.049865723
53,0.44166666666666665,0,349.7949,252.61906,-0.11361694,-0.6422577
54,0.45,0,349.83078,253.03062,0.035888672,0.41156006
55,0.4583333333333333,0,349.91843,253.30064,0.087646484,0.27001953
56,0.4666666666666667,0,349.88818,252.83232,-0.03024292,-0.46832275
57,0.475,0,349.79733,252.65086,-0.09085083,-0.18145752
58,0.48333333333333334,0,349.96555,253.19891,0.16821289,0.5480499
59,0.49166666666666664,0,349.8581,253.13332,-0.10745239,-0.065597534
60,0.5,0,349.8171,252.93729,-0.040985107,-0.19602966
61,0.5083333333333333,0,349.91003,253.38498,0.092926025,0.44769287
62,0.5166666666666667,0,349.85855,252.735,-0.051483154,-0.64997864
63,0.525,0,349.80005,252.65463,-0.058502197,-0.08036804
64,0.5333333333333333,0,350.09622,253.24051,0.2961731,0.58587646
65,0.5416666666666666,0,349.85782,253.13559,-0.23840332,-0.10491943
66,0.55,0,349.77225,252.5381,-0.08557129,-0.5974884
67,0.5583333333333333,0,349.87473,253.25838,0.10247803,0.7202759
68,0.5666666666666667,0,349.9421,253.29787,0.06738281,0.039489746
69,0.575,0,349.71936,252.64346,-0.2227478,-0.6544037
