iteration,time,id,x,y,dx,dy
0,0.0,0,349.865,253.28152,-0.13500977,0.28152466
1,0.008333333333333333,0,349.7951,253.6295,-0.069885254,0.34797668
2,0.016666666666666666,0,349.79315,253.85213,-0.001953125,0.22262573
3,0.025,0,349.8018,253.72052,0.008636475,-0.13160706
4,0.03333333333333333,0,349.71762,253.1798,-0.08416748,-0.5407257
5,0.041666666666666664,0,349.72937,253.63057,0.011749268,0.45077515
6,0.05,0,349.8283,253.87666,0.09893799,0.24609375
7,0.058333333333333334,0,349.81064,254.06082,-0.017669678,0.18415833
8,0.06666666666666667,0,349.60092,253.31703,-0.2097168,-0.7437897
9,0.075,0,349.59644,253.33417,-0.004486084,0.01713562
10,0.08333333333333333,0,349.82645,253.88052,0.23001099,0.5463562
11,0.09166666666666666,0,349.82806,254.05142,0.0016174316,0.17089844
12,0.1,0,349.5814,253.17647,-0.24667358,-0.8749542
13,0.10833333333333334,0,349.64105,253.71933,0.059661865,0.54286194
14,0.11666666666666667,0,349.7563,253.9842,0.115234375,0.26487732
15,0.125,0,349.75366,254.01195,-0.0026245117,0.027740479
16,0.13333333333333333,0,349.53598,253.46982,-0.21768188,-0.5421295
17,0.14166666666666666,0,349.74146,253.92207,0.20547485,0.45225525
18,0.15,0,349.83282,254.02386,0.09136963,0.10179138
19,0.15833333333333333,0,349.58847,253.19693,-0.24435425,-0.8269348
20,0.16666666666666666,0,349.64606,253.81929,0.05758667,0.6223602
21,0.175,0,349.71597,253.96565,0.06991577,0.1463623
22,0.18333333333333332,0,349.63748,253.34305,-0.07849121,-0.62260437
23,0.19166666666666668,0,349.6145,253.56357,-0.022979736,0.22052002
24,0.2,0,349.65976,253.9587,0.04525757,0.39512634
25,0.20833333333333334,0,349.68903,253.58153,0.029266357,-0.37716675
26,0.21666666666666667,0,349.63797,253.2283,-0.05105591,-0.3532257
27,0.225,0,349.6852,253.78877,0.04724121,0.5604706
28,0.23333333333333334,0,349.72787,253.9417,0.042663574,0.15292358
29,0.24166666666666667,0,349.58115,253.29938,-0.14672852,-0.6423187
