iteration,time,id,x,y,dx,dy
0,0.0,0,302.1049,249.78467,0.104888916,-0.21533203
1,0.008333333333333333,0,302.3667,248.28772,0.2618103,-1.4969482
2,0.016666666666666666,0,302.64706,249.44608,0.280365,1.1583557
3,0.025,0,302.88638,250.47874,0.23931885,1.0326691
4,0.03333333333333333,0,302.80533,249.26065,-0.08105469,-1.2180939
5,0.041666666666666664,0,302.63763,248.82619,-0.16769409,-0.4344635
6,0.05,0,302.60696,250.3014,-0.030670166,1.4752197
7,0.058333333333333334,0,302.61014,248.66493,0.0031738281,-1.6364746
8,0.06666666666666667,0,302.83527,249.46277,0.22512817,0.7978363
9,0.075,0,302.92764,250.67746,0.09237671,1.2146912
10,0.08333333333333333,0,302.86108,249.49078,-0.06655884,-1.186676
11,0.09166666666666666,0,302.58032,250.23103,-0.28076172,0.74024963
12,0.1,0,302.57336,250.42548,-0.006958008,0.19444275
13,0.10833333333333334,0,302.79953,249.24153,0.22616577,-1.1839447
14,0.11666666666666667,0,302.9241,250.60818,0.124572754,1.3666534
15,0.125,0,302.8561,249.6616,-0.067993164,-0.946579
16,0.13333333333333333,0,302.80356,248.7068,-0.05255127,-0.95480347
17,0.14166666666666666,0,302.70026,248.93185,-0.103302,0.22505188
18,0.15,0,302.8085,249.15485,0.10824585,0.22299194
19,0.15833333333333333,0,302.98868,250.65266,0.18017578,1.497818
20,0.16666666666666666,0,302.91306,249.91324,-0.07562256,-0.73942566
21,0.175,0,302.62527,249.90625,-0.28778076,-0.0069885254
22,0.18333333333333332,0,302.60013,250.59592,-0.025146484,0.68966675
23,0.19166666666666668,0,302.70834,249.1018,0.10821533,-1.4941101
24,0.2,0,302.85245,249.0256,0.144104,-0.07620239
25,0.20833333333333334,0,303.0104,250.55496,0.15795898,1.5293579
26,0.21666666666666667,0,303.0182,250.08069,0.0077819824,-0.47427368
27,0.225,0,302.83878,248.75455,-0.17941284,-1.3261414
28,0.23333333333333334,0,302.61783,249.61926,-0.22094727,0.8647156
29,0.24166666666666667,0,302.62408,250.58464,0.0062561035,0.9653778
30,0.25,0,302.74332,248.83972,0.11923218,-1.7449188
31,0.25833333333333336,0,302.92487,250.41833,0.18154907,1.5786133
32,0.26666666666666666,0,303.0549,250.21596,0.1300354,-0.20237732
33,0.275,0,302.59293,249.5363,-0.4619751,-0.679657
34,0.2833333333333333,0,302.53195,250.59512,-0.06097412,1.0588226
35,0.2916666666666667,0,302.62527,249.3606,0.093322754,-1.2345276
36,0.3,0,302.73874,248.7618,0.113464355,-0.59880066
37,0.30833333333333335,0,302.98846,250.31543,0.24972534,1.5536346
38,0.31666666666666665,0,302.83685,248.80392,-0.15161133,-1.5115051
39,0.325,0,302.63956,249.39052,-0.19729614,0.5865936
40,0.3333333333333333,0,302.60455,250.65161,-0.035003662,1.2610931
41,0.3416666666666667,0,302.7533,248.69617,0.14874268,-1.9554443
42,0.35,0,302.92313,250.2051,0.16983032,1.5089264
43,0.35833333333333334,0,302.8948,248.9599,-0.028320312,-1.2451935
44,0.36666666666666664,0,302.71667,249.30412,-0.1781311,0.34422302
45,0.375,0,302.5217,250.60548,-0.1949768,1.3013611
46,0.38333333333333336,0,302.61258,249.7214,0.09088135,-0.884079
47,0.39166666666666666,0,302.76944,248.68277,0.15686035,-1.0386353
48,0.4,0,302.91833,249.95593,0.14889526,1.2731628
49,0.4083333333333333,0,302.88492,249.03192,-0.033416748,-0.92401123
50,0.4166666666666667,0,302.6351,249.12396,-0.2498169,0.092041016
51,0.425,0,302.61105,250.60593,-0.024047852,1.4819641
52,0.43333333333333335,0,302.54462,249.86653,-0.06643677,-0.73939514
53,0.44166666666666665,0,302.844,249.83148,0.29937744,-0.03504944
54,0.45,0,302.98523,250.62207,0.14123535,0.7905884
55,0.4583333333333333,0,302.91263,249.10413,-0.07260132,-1.5179443
56,0.4666666666666667,0,302.65552,248.91339,-0.2571106,-0.19073486
57,0.475,0,302.56064,250.13377,-0.09487915,1.2203827
58,0.48333333333333334,0,302.67004,248.61043,0.10940552,-1.523346
59,0.49166666666666664,0,302.99136,250.69884,0.32131958,2.0884094
60,0.5,0,302.94427,249.30873,-0.047088623,-1.3901062
61,0.5083333333333333,0,302.70993,248.81816,-0.23434448,-0.49057007
62,0.5166666666666667,0,302.6314,250.35245,-0.07852173,1.5342865
63,0.525,0,302.6027,250.22426,-0.028717041,-0.12818909
64,0.5333333333333333,0,302.59982,248.6613,-0.0028686523,-1.5629578
65,0.5416666666666666,0,302.94302,250.68903,0.34320068,2.0277252
66,0.55,0,302.83475,249.43752,-0.10827637,-1.2515106
67,0.5583333333333333,0,302.74136,248.7302,-0.09338379,-0.70732117
68,0.5666666666666667,0,302.67822,250.4555,-0.06314087,1.7253113
69,0.575,0,302.66925,248.73117,-0.008972168,-1.7243347
70,0.5833333333333334,0,302.97498,250.69905,0.3057251,1.9678802
71,0.5916666666666667,0,302.9123,249.66019,-0.062683105,-1.0388641
72,0.6,0,302.7727,248.72264,-0.1395874,-0.9375458
73,0.6083333333333333,0,302.7074,250.1701,-0.06530762,1.447464
74,0.6166666666666667,0,302.57574,250.47986,-0.13165283,0.30975342
75,0.625,0,302.65173,248.91362,0.07598877,-1.5662384
76,0.6333333333333333,0,302.79562,249.1652,0.14389038,0.2515869
77,0.6416666666666667,0,302.9436,250.59383,0.14797974,1.4286194
78,0.65,0,302.69568,248.62509,-0.2479248,-1.9687347
79,0.6583333333333333,0,302.61276,249.93182,-0.08291626,1.3067322
80,0.6666666666666666,0,302.56064,250.55067,-0.052124023,0.6188507
81,0.675,0,302.8119,249.08167,0.25125122,-1.4690094
82,0.6833333333333333,0,303.01877,250.60007,0.20687866,1.5184021
83,0.6916666666666667,0,303.01114,250.07942,-0.0076293945,-0.52064514
84,0.7,0,302.87958,248.7541,-0.13156128,-1.3253174
85,0.7083333333333334,0,302.71686,249.77281,-0.16271973,1.0187073
86,0.7166666666666667,0,302.65524,249.25894,-0.06161499,-0.51387024
87,0.725,0,302.88177,248.96365,0.22653198,-0.2952881
88,0.7333333333333333,0,302.9543,250.45326,0.07254028,1.4896088
89,0.7416666666666667,0,302.99722,250.23245,0.042907715,-0.22080994
90,0.75,0,302.83313,248.73279,-0.16409302,-1.4996643
91,0.7583333333333333,0,302.5962,250.71892,-0.23693848,1.9861298
92,0.7666666666666667,0,302.6212,249.45287,0.024993896,-1.2660522
93,0.775,0,302.76028,248.76411,0.13909912,-0.6887512
94,0.7833333333333333,0,302.9276,250.2944,0.16732788,1.5302887
