iteration,time,id,x,y,dx,dy
0,0.0,0,349.0871,253.3212,0.08709717,-0.6788025
1,0.008333333333333333,0,349.38907,255.02588,0.30197144,1.7046814
2,0.016666666666666666,0,349.38284,255.0514,-0.006225586,0.025527954
3,0.025,0,349.1368,253.22575,-0.24603271,-1.8256531
4,0.03333333333333333,0,349.03653,254.00882,-0.10028076,0.7830658
5,0.041666666666666664,0,348.87442,255.40198,-0.16210938,1.393158
6,0.05,0,348.8651,254.15186,-0.009307861,-1.2501221
7,0.058333333333333334,0,349.14136,253.2113,0.27624512,-0.94055176
8,0.06666666666666667,0,349.15616,254.69557,0.014801025,1.4842682
9,0.075,0,349.18024,255.20078,0.02407837,0.50520325
10,0.08333333333333333,0,349.2147,253.3706,0.034454346,-1.8301697
11,0.09166666666666666,0,348.91833,253.8714,-0.2963562,0.50079346
12,0.1,0,348.90472,255.37155,-0.01361084,1.5001526
13,0.10833333333333334,0,348.95593,254.14969,0.051208496,-1.2218628
14,0.11666666666666667,0,349.0167,253.14136,0.060760498,-1.0083313
15,0.125,0,349.2281,254.61028,0.21139526,1.4689178
16,0.13333333333333333,0,349.25327,253.52608,0.025177002,-1.084198
17,0.14166666666666666,0,348.98776,253.7729,-0.26550293,0.24682617
18,0.15,0,348.9672,254.46455,-0.020568848,0.6916504
19,0.15833333333333333,0,349.24368,254.50835,0.27648926,0.043792725
20,0.16666666666666666,0,349.28226,253.51456,0.03857422,-0.9937897
21,0.175,0,349.07977,253.52786,-0.20248413,0.013305664
22,0.18333333333333332,0,349.01617,255.25368,-0.06359863,1.7258148
23,0.19166666666666668,0,348.961,254.49223,-0.05517578,-0.7614441
24,0.2,0,349.21588,254.41429,0.2548828,-0.077941895
25,0.20833333333333334,0,349.24005,255.39374,0.024169922,0.9794464
26,0.21666666666666667,0,349.2253,253.78806,-0.01473999,-1.6056824
27,0.225,0,348.9576,253.54633,-0.2677002,-0.24172974
28,0.23333333333333334,0,348.8666,254.74493,-0.09100342,1.1986084
29,0.24166666666666667,0,348.9268,253.20848,0.060180664,-1.5364532
30,0.25,0,349.13284,254.31636,0.20605469,1.1078796
31,0.25833333333333336,0,349.1907,255.44615,0.057861328,1.1297913
32,0.26666666666666666,0,349.191,253.85982,0.00030517578,-1.5863342
33,0.275,0,348.91864,255.14311,-0.27236938,1.2832947
34,0.2833333333333333,0,348.89307,254.9039,-0.02557373,-0.23921204
35,0.2916666666666667,0,348.93274,253.19629,0.03967285,-1.7076111
36,0.3,0,349.14417,254.12033,0.21142578,0.92404175
37,0.30833333333333335,0,349.2588,255.49449,0.11462402,1.3741608
38,0.31666666666666665,0,349.02188,253.38728,-0.23690796,-2.1072083
39,0.325,0,349.003,255.0727,-0.01889038,1.6854095
40,0.3333333333333333,0,348.96033,254.89655,-0.042663574,-0.17614746
41,0.3416666666666667,0,349.21768,253.85263,0.25735474,-1.0439148
42,0.35,0,349.28284,255.36365,0.06515503,1.5110168
43,0.35833333333333334,0,349.33508,254.07484,0.052246094,-1.2888031
44,0.36666666666666664,0,349.06165,253.28134,-0.2734375,-0.7935028
45,0.375,0,348.99835,254.8501,-0.06329346,1.5687561
46,0.38333333333333336,0,349.00244,253.31853,0.0040893555,-1.5315704
47,0.39166666666666666,0,349.24734,255.29602,0.24490356,1.9774933
48,0.4,0,349.23892,254.27911,-0.008422852,-1.0169067
49,0.4083333333333333,0,349.05804,253.24426,-0.18087769,-1.0348511
50,0.4166666666666667,0,348.88422,253.3651,-0.17382812,0.12083435
51,0.425,0,349.142,253.59407,0.25778198,0.22897339
52,0.43333333333333335,0,349.2488,255.34993,0.10681152,1.7558594
53,0.44166666666666665,0,349.2255,254.52107,-0.02331543,-0.8288574
54,0.45,0,348.97095,254.61858,-0.25454712,0.09750366
55,0.4583333333333333,0,348.9514,255.29842,-0.019561768,0.6798401
56,0.4666666666666667,0,348.95255,253.48677,0.001159668,-1.8116455
57,0.475,0,349.16687,253.48334,0.21432495,-0.0034332275
58,0.48333333333333334,0,349.2988,255.30078,0.13192749,1.8174438
