iteration,time,id,x,y,dx,dy
0,0.0,0,326.78793,238.26355,-0.21206665,-1.7364502
1,0.008333333333333333,0,326.44873,239.09673,-0.33920288,0.83317566
2,0.016666666666666666,0,326.44205,240.10223,-0.0066833496,1.0055084
3,0.025,0,326.49387,238.6438,0.051818848,-1.458435
4,0.03333333333333333,0,326.62863,238.34848,0.13476562,-0.2953186
5,0.041666666666666664,0,326.70328,239.8017,0.074645996,1.4532166
6,0.05,0,326.91885,239.83592,0.21557617,0.034225464
7,0.058333333333333334,0,326.76202,238.23842,-0.15682983,-1.5975037
8,0.06666666666666667,0,326.51886,238.97641,-0.24316406,0.73799133
9,0.075,0,326.4655,240.1563,-0.053344727,1.1798859
10,0.08333333333333333,0,326.66714,238.16344,0.20162964,-1.9928589
11,0.09166666666666666,0,326.86807,239.7889,0.20092773,1.6254578
12,0.1,0,326.69327,238.22682,-0.17480469,-1.5620728
13,0.10833333333333334,0,326.51093,238.88707,-0.18234253,0.6602478
14,0.11666666666666667,0,326.51825,240.15794,0.0073242188,1.270874
15,0.125,0,326.5351,238.87276,0.016845703,-1.2851868
16,0.13333333333333333,0,326.78625,239.60442,0.25115967,0.73165894
17,0.14166666666666666,0,326.7227,238.23103,-0.063568115,-1.3733826
18,0.15,0,326.5938,238.84659,-0.12887573,0.6155548
19,0.15833333333333333,0,326.46484,240.18092,-0.12896729,1.3343353
20,0.16666666666666666,0,326.46582,238.93636,0.0009765625,-1.2445679
21,0.175,0,326.63953,238.05167,0.17370605,-0.88468933
22,0.18333333333333332,0,326.80545,239.93132,0.16592407,1.8796539
23,0.19166666666666668,0,326.7885,238.24823,-0.016937256,-1.6830902
24,0.2,0,326.5877,238.7266,-0.20080566,0.47836304
25,0.20833333333333334,0,326.42114,240.1663,-0.16656494,1.4397125
26,0.21666666666666667,0,326.53738,239.08061,0.116241455,-1.0856934
27,0.225,0,326.81396,239.57436,0.2765808,0.4937439
28,0.23333333333333334,0,326.81818,240.05608,0.004211426,0.48171997
29,0.24166666666666667,0,326.81128,238.3191,-0.0068969727,-1.736969
30,0.25,0,326.50015,240.14023,-0.3111267,1.8211212
31,0.25833333333333336,0,326.49725,239.1438,-0.00289917,-0.99642944
32,0.26666666666666666,0,326.6041,237.99345,0.10684204,-1.1503448
33,0.275,0,326.82263,239.4455,0.21853638,1.4520416
34,0.2833333333333333,0,326.83783,240.03665,0.015197754,0.591156
35,0.2916666666666667,0,326.7645,238.41736,-0.07333374,-1.6192932
36,0.3,0,326.5487,238.66122,-0.2157898,0.24386597
37,0.30833333333333335,0,326.5199,239.17708,-0.028808594,0.5158539
38,0.31666666666666665,0,326.66266,238.03949,0.14276123,-1.1375885
39,0.325,0,326.72098,239.48213,0.05831909,1.4426422
40,0.3333333333333333,0,326.80176,238.39404,0.08078003,-1.088089
41,0.3416666666666667,0,326.62097,238.6078,-0.18078613,0.21376038
42,0.35,0,326.48068,240.01569,-0.1402893,1.4078827
43,0.35833333333333334,0,326.5089,239.31581,0.02822876,-0.6998749
44,0.36666666666666664,0,326.55447,238.01486,0.045562744,-1.3009491
45,0.375,0,326.86353,240.09995,0.3090515,2.085083
46,0.38333333333333336,0,326.75235,238.4823,-0.11117554,-1.6176453
47,0.39166666666666666,0,326.58707,238.49873,-0.1652832,0.016433716
48,0.4,0,326.44315,239.39838,-0.1439209,0.89964294
49,0.4083333333333333,0,326.61758,238.06387,0.17443848,-1.3345032
50,0.4166666666666667,0,326.8188,239.34898,0.2012024,1.2851105
51,0.425,0,326.86963,240.2526,0.050842285,0.9036102
52,0.43333333333333335,0,326.7827,238.59602,-0.08691406,-1.6565704
53,0.44166666666666665,0,326.45218,239.97842,-0.3305359,1.3824005
54,0.45,0,326.48065,239.46867,0.0284729,-0.50975037
55,0.4583333333333333,0,326.59467,237.95018,0.11401367,-1.5184937
56,0.4666666666666667,0,326.767,239.18185,0.17233276,1.2316742
57,0.475,0,326.8191,240.18445,0.052093506,1.002594
58,0.48333333333333334,0,326.6076,238.40991,-0.21148682,-1.7745361
59,0.49166666666666664,0,326.4416,240.07927,-0.16601562,1.6693573
60,0.5,0,326.47586,239.53035,0.03427124,-0.5489197
61,0.5083333333333333,0,326.50784,238.00691,0.031982422,-1.5234375
62,0.5166666666666667,0,326.7331,239.16833,0.22525024,1.1614227
63,0.525,0,326.76605,238.68457,0.032958984,-0.48376465
64,0.5333333333333333,0,326.53918,238.35936,-0.22686768,-0.32521057
65,0.5416666666666666,0,326.4619,239.97842,-0.07727051,1.6190643
66,0.55,0,326.5457,239.61609,0.08377075,-0.3623352
67,0.5583333333333333,0,326.5989,238.0116,0.053222656,-1.6044922
68,0.5666666666666667,0,326.87015,240.1779,0.27124023,2.1663055
69,0.575,0,326.7693,238.76158,-0.100860596,-1.4163208
70,0.5833333333333334,0,326.63474,238.37334,-0.134552,-0.38824463
71,0.5916666666666667,0,326.42966,239.60986,-0.20507812,1.2365265
72,0.6,0,326.54388,238.0548,0.114227295,-1.555069
73,0.6083333333333333,0,326.7768,239.01607,0.23291016,0.9612732
74,0.6166666666666667,0,326.8043,238.75163,0.027496338,-0.2644348
75,0.625,0,326.6264,238.2782,-0.17788696,-0.47343445
76,0.6333333333333333,0,326.46347,239.88332,-0.16293335,1.6051178
77,0.6416666666666667,0,326.49225,239.63887,0.028778076,-0.2444458
78,0.65,0,326.57526,238.08566,0.08300781,-1.5532074
79,0.6583333333333333,0,326.84705,240.30156,0.27178955,2.2158966
80,0.6666666666666666,0,326.78357,238.84024,-0.06347656,-1.461319
81,0.675,0,326.62717,238.28722,-0.15640259,-0.5530243
82,0.6833333333333333,0,326.4519,239.78625,-0.17526245,1.4990387
83,0.6916666666666667,0,326.53635,238.13234,0.08444214,-1.6539154
84,0.7,0,326.70178,238.8856,0.16543579,0.7532654
85,0.7083333333333334,0,326.77664,238.9954,0.07485962,0.109802246
86,0.7166666666666667,0,326.6017,238.2109,-0.17492676,-0.7845001
87,0.725,0,326.41016,239.79631,-0.19155884,1.5854034
88,0.7333333333333333,0,326.42316,239.80913,0.013000488,0.012817383
89,0.7416666666666667,0,326.54178,238.18182,0.118621826,-1.6273041
90,0.75,0,326.7981,240.23398,0.25631714,2.0521545
91,0.7583333333333333,0,326.58435,238.1671,-0.21374512,-2.0668793
92,0.7666666666666667,0,326.48956,239.76831,-0.0947876,1.6012115
93,0.775,0,326.451,239.84161,-0.03857422,0.07330322
94,0.7833333333333333,0,326.75513,238.74315,0.30413818,-1.098465
95,0.7916666666666666,0,326.79428,240.24026,0.039154053,1.4971161
96,0.8,0,326.8347,239.147,0.040405273,-1.0932617
97,0.8083333333333333,0,326.66336,238.2552,-0.17132568,-0.8917999
98,0.8166666666666667,0,326.4642,239.7229,-0.19915771,1.4676971
99,0.825,0,326.48935,238.23164,0.025146484,-1.4912567
100,0.8333333333333334,0,326.67145,238.66586,0.18209839,0.43421936
101,0.8416666666666667,0,326.76154,240.29027,0.09008789,1.6244049
102,0.85,0,326.76422,239.27219,0.0026855469,-1.0180817
103,0.8583333333333333,0,326.54147,238.29207,-0.2227478,-0.9801178
104,0.8666666666666667,0,326.41455,239.93077,-0.1269226,1.6387024
105,0.875,0,326.46396,238.19072,0.04940796,-1.7400513
106,0.8833333333333333,0,326.62665,238.57336,0.16268921,0.38264465
107,0.8916666666666667,0,326.79163,239.24266,0.16497803,0.66929626
108,0.9,0,326.5704,238.17973,-0.22122192,-1.0629272
109,0.9083333333333333,0,326.46774,239.56322,-0.10266113,1.3834839
110,0.9166666666666666,0,326.4551,240.02846,-0.012634277,0.46524048
111,0.925,0,326.6007,238.32214,0.14559937,-1.7063141
112,0.9333333333333333,0,326.81387,240.11784,0.21316528,1.7957001
113,0.9416666666666667,0,326.83484,239.3458,0.020965576,-0.77204895
114,0.95,0,326.7229,238.16435,-0.11193848,-1.1814423
115,0.9583333333333334,0,326.48547,239.45088,-0.23742676,1.2865295
116,0.9666666666666667,0,326.4869,240.1171,0.0014343262,0.666214
117,0.975,0,326.71295,238.44359,0.2260437,-1.6735077
118,0.9833333333333333,0,326.8239,240.09451,0.110961914,1.6509247
119,0.9916666666666667,0,326.89917,239.49876,0.07525635,-0.5957489
120,1.0,0,326.5312,239.47267,-0.36798096,-0.02609253
121,1.0083333333333333,0,326.45984,240.10889,-0.0713501,0.6362152
122,1.0166666666666666,0,326.53604,238.45514,0.07620239,-1.6537476
123,1.025,0,326.64124,238.36292,0.10519409,-0.09222412
124,1.0333333333333334,0,326.7755,240.03178,0.13427734,1.668869
125,1.0416666666666667,0,326.64978,238.14456,-0.12573242,-1.8872223
126,1.05,0,326.5072,239.31908,-0.14257812,1.1745148
127,1.0583333333333333,0,326.45853,240.09755,-0.048675537,0.7784729
128,1.0666666666666667,0,326.6666,238.43452,0.20806885,-1.6630249
129,1.075,0,326.86404,239.9753,0.19744873,1.5407715
130,1.0833333333333333,0,326.85492,239.5442,-0.009124756,-0.4310913
131,1.0916666666666666,0,326.59528,238.08875,-0.25964355,-1.4554596
132,1.1,0,326.4828,239.17363,-0.11248779,1.0848846
133,1.1083333333333334,0,326.55072,238.58783,0.06793213,-0.5858002
134,1.1166666666666667,0,326.65396,238.33922,0.10324097,-0.24861145
135,1.125,0,326.83316,239.95055,0.17919922,1.6113281
136,1.1333333333333333,0,326.65277,238.16913,-0.1803894,-1.7814178
137,1.1416666666666666,0,326.51608,239.24591,-0.13668823,1.0767822
138,1.15,0,326.49826,240.21332,-0.017822266,0.9674072
139,1.1583333333333334,0,326.69867,238.2961,0.20040894,-1.9172211
140,1.1666666666666667,0,326.82654,239.89003,0.12786865,1.5939331
141,1.175,0,326.83344,239.69585,0.0068969727,-0.19418335
142,1.1833333333333333,0,326.75342,238.0551,-0.08001709,-1.6407471
143,1.1916666666666667,0,326.5518,239.0913,-0.20162964,1.0361938
144,1.2,0,326.5685,238.6144,0.016723633,-0.4768982
145,1.2083333333333333,0,326.825,239.85031,0.25650024,1.2359161
146,1.2166666666666666,0,326.87323,239.72841,0.048217773,-0.121902466
147,1.225,0,326.64377,238.25146,-0.22946167,-1.476944
148,1.2333333333333334,0,326.42133,240.25398,-0.22244263,2.0025177
149,1.2416666666666667,0,326.4604,238.77641,0.0390625,-1.4775696
150,1.25,0,326.6062,238.222,0.14581299,-0.55441284
151,1.2583333333333333,0,326.80856,239.8022,0.20236206,1.5802002
152,1.2666666666666666,0,326.8156,239.84082,0.0070495605,0.038619995
153,1.275,0,326.52658,238.9526,-0.28903198,-0.8882141
154,1.2833333333333334,0,326.44086,240.2021,-0.08572388,1.2494965
155,1.2916666666666667,0,326.54703,238.77853,0.106170654,-1.4235687
156,1.3,0,326.79263,239.79288,0.24560547,1.0143433
157,1.3083333333333333,0,326.8496,239.92564,0.05697632,0.13276672
158,1.3166666666666667,0,326.71964,238.1992,-0.12997437,-1.7264404
159,1.325,0,326.51965,238.95837,-0.19998169,0.75917053
160,1.3333333333333333,0,326.49402,240.20541,-0.025634766,1.2470398
161,1.3416666666666666,0,326.6747,238.09297,0.18069458,-2.112442
162,1.35,0,326.75717,239.76416,0.082458496,1.6711884
163,1.3583333333333334,0,326.9244,239.90605,0.16723633,0.14189148
164,1.3666666666666667,0,326.58774,238.82759,-0.33666992,-1.0784607
