iteration,time,id,x,y,dx,dy
0,0.0,0,307.21567,271.32297,0.21566772,1.3229675
1,0.008333333333333333,0,307.2187,271.1613,0.0030212402,-0.16168213
2,0.016666666666666666,0,306.95374,269.77896,-0.2649536,-1.3823242
3,0.025,0,306.78735,270.80295,-0.16638184,1.0239868
4,0.03333333333333333,0,306.6493,271.52927,-0.13806152,0.72631836
5,0.041666666666666664,0,306.67188,270.24762,0.022583008,-1.2816467
6,0.05,0,306.92224,269.79514,0.2503662,-0.45248413
7,0.058333333333333334,0,306.92188,271.4005,-0.00036621094,1.6053772
8,0.06666666666666667,0,307.00278,271.2579,0.0809021,-0.14260864
9,0.075,0,306.92685,269.8417,-0.075927734,-1.4161987
10,0.08333333333333333,0,306.63135,271.60565,-0.2955017,1.7639465
11,0.09166666666666666,0,306.6763,270.46182,0.044952393,-1.1438293
12,0.1,0,306.8299,269.75146,0.15359497,-0.71035767
13,0.10833333333333334,0,306.99704,271.03006,0.16714478,1.278595
14,0.11666666666666667,0,306.99203,271.53937,-0.005004883,0.50930786
15,0.125,0,306.72723,270.19775,-0.26480103,-1.3416138
16,0.13333333333333333,0,306.69437,270.92493,-0.03286743,0.72717285
17,0.14166666666666666,0,306.75443,269.7619,0.060058594,-1.1630249
18,0.15,0,306.9749,270.78537,0.2204895,1.023468
19,0.15833333333333333,0,306.9596,270.3022,-0.015319824,-0.4831848
20,0.16666666666666666,0,306.6711,271.38055,-0.28848267,1.0783691
21,0.175,0,306.62784,271.22797,-0.043273926,-0.15258789
22,0.18333333333333332,0,306.6655,269.8988,0.03765869,-1.3291626
23,0.19166666666666668,0,306.9739,271.76294,0.30841064,1.8641357
24,0.2,0,306.98563,270.72565,0.01171875,-1.0372925
25,0.20833333333333334,0,306.88965,269.83087,-0.09597778,-0.8947754
26,0.21666666666666667,0,306.6866,271.43143,-0.20303345,1.6005554
27,0.225,0,306.74817,269.92114,0.061553955,-1.5102844
28,0.23333333333333334,0,306.9527,270.17603,0.20452881,0.2548828
29,0.24166666666666667,0,307.06122,271.64264,0.10852051,1.4666138
30,0.25,0,307.04388,271.0944,-0.017333984,-0.5482483
