iteration,time,id,x,y,dx,dy
0,0.0,0,335.00104,201.26204,0.0010375977,0.26203918
1,0.008333333333333333,0,335.00107,201.26088,3.0517578e-05,-0.001159668
2,0.016666666666666666,0,335.0005,201.23494,-0.000579834,-0.025939941
3,0.025,0,334.97586,200.96823,-0.024627686,-0.26670837
4,0.03333333333333333,0,334.9452,201.01477,-0.030670166,0.046539307
5,0.041666666666666664,0,334.97363,201.24303,0.028442383,0.22825623
6,0.05,0,334.98538,201.23726,0.011749268,-0.0057678223
7,0.058333333333333334,0,334.96045,200.95956,-0.024932861,-0.2776947
8,0.06666666666666667,0,334.9536,201.16443,-0.0068359375,0.2048645
9,0.075,0,334.98083,201.18349,0.02722168,0.019058228
10,0.08333333333333333,0,335.00018,201.19531,0.019348145,0.0118255615
11,0.09166666666666666,0,334.97675,200.94353,-0.0234375,-0.25178528
12,0.1,0,334.96194,201.00151,-0.014801025,0.0579834
13,0.10833333333333334,0,334.98587,201.21822,0.023925781,0.21670532
14,0.11666666666666667,0,334.9927,201.2172,0.0068359375,-0.0010223389
15,0.125,0,334.9664,200.94647,-0.026306152,-0.27072144
16,0.13333333333333333,0,334.9698,201.18504,0.0033874512,0.23857117
17,0.14166666666666666,0,334.98672,201.1837,0.016937256,-0.0013427734
18,0.15,0,334.95984,200.92245,-0.026885986,-0.26124573
19,0.15833333333333333,0,334.94846,201.01538,-0.011383057,0.092926025
20,0.16666666666666666,0,334.98163,201.22147,0.033172607,0.2060852
21,0.175,0,334.9766,201.00508,-0.0050354004,-0.21638489
22,0.18333333333333332,0,334.96848,201.21358,-0.008117676,0.2084961
23,0.19166666666666668,0,334.96878,201.21205,0.00030517578,-0.0015258789
24,0.2,0,334.9871,201.1906,0.018310547,-0.021453857
25,0.20833333333333334,0,334.96243,200.92395,-0.024658203,-0.26664734
26,0.21666666666666667,0,334.95746,201.13426,-0.0049743652,0.21031189
27,0.225,0,334.96606,201.17778,0.008605957,0.043518066
28,0.23333333333333334,0,334.98373,200.99487,0.017669678,-0.1829071
29,0.24166666666666667,0,334.97806,200.99065,-0.0056762695,-0.0042266846
30,0.25,0,334.97714,201.21393,-0.00091552734,0.22328186
31,0.25833333333333336,0,334.9968,201.19725,0.01965332,-0.016677856
32,0.26666666666666666,0,334.9871,200.92993,-0.00970459,-0.26731873
33,0.275,0,334.97708,201.13533,-0.010009766,0.20539856
34,0.2833333333333333,0,334.99274,201.16585,0.015655518,0.030517578
35,0.2916666666666667,0,334.9982,201.18495,0.0054626465,0.019104004
36,0.3,0,334.98727,201.0254,-0.010925293,-0.1595459
37,0.30833333333333335,0,334.97012,201.17604,-0.017150879,0.15063477
38,0.31666666666666665,0,334.9868,201.19731,0.016662598,0.021270752
39,0.325,0,334.97852,201.16763,-0.008270264,-0.029678345
40,0.3333333333333333,0,334.95514,200.93965,-0.023376465,-0.22798157
41,0.3416666666666667,0,334.94785,201.16052,-0.007293701,0.22087097
42,0.35,0,334.97565,201.2035,0.027801514,0.04298401
43,0.35833333333333334,0,334.96655,200.98909,-0.009094238,-0.2144165
44,0.36666666666666664,0,334.9706,201.22266,0.004058838,0.23356628
45,0.375,0,334.9816,201.21753,0.010986328,-0.005126953
46,0.38333333333333336,0,334.97195,200.93523,-0.009643555,-0.28230286
47,0.39166666666666666,0,334.96396,201.15271,-0.0079956055,0.21748352
48,0.4,0,334.97968,201.17407,0.015716553,0.021362305
49,0.4083333333333333,0,334.9737,200.928,-0.0059814453,-0.24607849
50,0.4166666666666667,0,334.97974,201.02145,0.0060424805,0.09346008
51,0.425,0,334.99146,201.24893,0.01171875,0.22747803
52,0.43333333333333335,0,334.99677,201.2405,0.0053100586,-0.00843811
53,0.44166666666666665,0,334.9815,201.03807,-0.015258789,-0.2024231
54,0.45,0,334.9526,201.1791,-0.028900146,0.14102173
55,0.4583333333333333,0,334.96475,201.20224,0.012145996,0.023147583
56,0.4666666666666667,0,334.9733,201.1895,0.008544922,-0.012741089
57,0.475,0,334.9617,200.93835,-0.01159668,-0.2511444
58,0.48333333333333334,0,334.96725,201.19481,0.005554199,0.25645447
59,0.49166666666666664,0,335.0115,201.19548,0.04425049,0.0006713867
60,0.5,0,334.98517,201.06381,-0.02633667,-0.13166809
61,0.5083333333333333,0,334.9792,200.9854,-0.0059814453,-0.07841492
62,0.5166666666666667,0,335.0244,201.20369,0.04522705,0.21829224
63,0.525,0,335.0177,201.17119,-0.006713867,-0.03250122
64,0.5333333333333333,0,334.98813,200.93086,-0.029571533,-0.24032593
65,0.5416666666666666,0,334.96365,201.09958,-0.024475098,0.16871643
66,0.55,0,334.99033,201.14972,0.026672363,0.05014038
67,0.5583333333333333,0,334.99316,201.18478,0.0028381348,0.035064697
68,0.5666666666666667,0,334.96313,201.09726,-0.030029297,-0.087524414
69,0.575,0,334.93652,201.0197,-0.026611328,-0.077560425
70,0.5833333333333334,0,334.96472,201.1896,0.028198242,0.16990662
71,0.5916666666666667,0,334.95538,200.93556,-0.009338379,-0.25404358
72,0.6,0,334.94983,201.14182,-0.005554199,0.20625305
73,0.6083333333333333,0,334.95657,201.15967,0.0067443848,0.017852783
74,0.6166666666666667,0,334.97006,201.19177,0.0134887695,0.032104492
75,0.625,0,334.9616,200.96477,-0.008453369,-0.227005
76,0.6333333333333333,0,334.9698,201.19853,0.008178711,0.23376465
77,0.6416666666666667,0,335.01407,201.2142,0.044281006,0.015670776
78,0.65,0,335.00046,201.18181,-0.01361084,-0.03239441
79,0.6583333333333333,0,334.96332,200.91393,-0.037139893,-0.2678833
80,0.6666666666666666,0,334.97632,201.19545,0.013000488,0.28152466
81,0.675,0,334.98306,201.19023,0.0067443848,-0.005218506
82,0.6833333333333333,0,334.9808,200.96312,-0.0022583008,-0.22711182
83,0.6916666666666667,0,334.9607,200.97485,-0.020111084,0.011734009
84,0.7,0,334.9724,201.22362,0.01171875,0.24876404
85,0.7083333333333334,0,334.98163,201.11148,0.009216309,-0.11213684
86,0.7166666666666667,0,334.95776,200.93552,-0.023864746,-0.17596436
87,0.725,0,334.9571,201.17381,-0.0006713867,0.23829651
88,0.7333333333333333,0,334.98486,201.17941,0.027770996,0.0055999756
89,0.7416666666666667,0,334.9575,200.93236,-0.027374268,-0.24705505
90,0.75,0,334.9497,200.99925,-0.0077819824,0.06689453
91,0.7583333333333333,0,334.9968,201.22113,0.047088623,0.22187805
92,0.7666666666666667,0,334.99265,201.06902,-0.0041503906,-0.15211487
93,0.775,0,334.97562,200.99,-0.017028809,-0.07901001
94,0.7833333333333333,0,334.96713,201.19167,-0.008483887,0.20166016
95,0.7916666666666666,0,334.98456,201.1996,0.017425537,0.00793457
96,0.8,0,334.97006,200.94658,-0.01449585,-0.25302124
97,0.8083333333333333,0,334.9515,201.03658,-0.018554688,0.08999634
98,0.8166666666666667,0,334.98944,201.2367,0.03793335,0.20011902
99,0.825,0,334.97464,201.06352,-0.014801025,-0.173172
100,0.8333333333333334,0,334.97995,201.14038,0.0053100586,0.07685852
101,0.8416666666666667,0,334.99106,201.18973,0.011108398,0.049346924
102,0.85,0,334.9906,201.19106,-0.00045776367,0.0013275146
103,0.8583333333333333,0,334.95624,200.93922,-0.034362793,-0.25183105
104,0.8666666666666667,0,334.95355,201.12189,-0.0026855469,0.18266296
105,0.875,0,334.97452,201.19957,0.020965576,0.077682495
106,0.8833333333333333,0,334.96048,201.09976,-0.014038086,-0.09980774
107,0.8916666666666667,0,334.9383,200.975,-0.02218628,-0.12475586
108,0.9,0,334.9696,201.22374,0.031311035,0.24873352
109,0.9083333333333333,0,334.96964,201.17491,3.0517578e-05,-0.048828125
110,0.9166666666666666,0,334.9598,200.90823,-0.00982666,-0.26667786
111,0.925,0,334.9668,201.13066,0.0069885254,0.22242737
112,0.9333333333333333,0,334.98953,201.1881,0.022735596,0.057434082
113,0.9416666666666667,0,334.9781,200.97708,-0.011444092,-0.2110138
114,0.95,0,334.986,201.22986,0.007904053,0.2527771
115,0.9583333333333334,0,334.98566,201.22525,-0.00033569336,-0.0046081543
116,0.9666666666666667,0,334.97925,201.17001,-0.0064086914,-0.055236816
117,0.975,0,334.9725,201.1596,-0.0067443848,-0.010406494
118,0.9833333333333333,0,334.9801,201.17493,0.007598877,0.015319824
119,0.9916666666666667,0,334.98163,201.1994,0.0015258789,0.024475098
120,1.0,0,334.96185,200.9797,-0.01977539,-0.21969604
121,1.0083333333333333,0,334.97324,201.20387,0.011383057,0.22416687
122,1.0166666666666666,0,334.9823,201.20311,0.009063721,-0.00076293945
123,1.025,0,334.959,200.93259,-0.023284912,-0.27052307
124,1.0333333333333334,0,334.9705,201.1583,0.011474609,0.22570801
125,1.0416666666666667,0,334.9831,201.17209,0.01260376,0.013793945
126,1.05,0,334.985,201.18877,0.0018920898,0.016677856
127,1.0583333333333333,0,334.97647,200.9483,-0.008514404,-0.24046326
128,1.0666666666666667,0,334.9526,201.0,-0.023864746,0.051696777
129,1.075,0,334.98755,201.25243,0.034942627,0.25242615
130,1.0833333333333333,0,334.9604,201.15547,-0.027160645,-0.096954346
131,1.0916666666666666,0,334.95792,200.91705,-0.0024719238,-0.23841858
132,1.1,0,334.97906,201.19963,0.021148682,0.2825775
133,1.1083333333333334,0,334.97845,201.1921,-0.00061035156,-0.007537842
134,1.1166666666666667,0,334.96436,200.92375,-0.014099121,-0.26834106
135,1.125,0,334.98422,201.03041,0.019866943,0.106658936
136,1.1333333333333333,0,334.98044,201.23325,-0.0037841797,0.20283508
137,1.1416666666666666,0,334.97107,200.95906,-0.0093688965,-0.27418518
138,1.15,0,334.96652,201.19714,-0.004547119,0.23808289
139,1.1583333333333334,0,334.97696,201.20256,0.010437012,0.00541687
140,1.1666666666666667,0,334.98764,201.1916,0.010681152,-0.010955811
141,1.175,0,334.98294,201.19212,-0.004699707,0.0005187988
142,1.1833333333333333,0,334.9913,201.20056,0.008361816,0.00843811
143,1.1916666666666667,0,334.99496,201.04051,0.0036621094,-0.16004944
144,1.2,0,334.97415,200.99603,-0.020812988,-0.04447937
145,1.2083333333333333,0,334.97556,201.2103,0.0014038086,0.21426392
146,1.2166666666666666,0,334.98483,201.1898,0.009277344,-0.020492554
147,1.225,0,334.96814,200.92569,-0.016693115,-0.26411438
148,1.2333333333333334,0,334.97885,201.12614,0.01071167,0.20045471
149,1.2416666666666667,0,334.981,201.1684,0.0021362305,0.042251587
150,1.25,0,334.99963,201.18356,0.01864624,0.015167236
151,1.2583333333333333,0,334.9628,200.94135,-0.036834717,-0.24221802
152,1.2666666666666666,0,334.976,201.20287,0.013214111,0.2615204
153,1.275,0,334.98502,201.19658,0.009002686,-0.006286621
154,1.2833333333333334,0,334.96768,200.92741,-0.017333984,-0.26916504
155,1.2916666666666667,0,334.97003,201.14883,0.0023498535,0.22142029
156,1.3,0,334.98438,201.16017,0.014343262,0.01133728
